metro,month,month_name,stage,value_type,load_series,energy_usd,market_usd,demand_usd,rider_usd,fixed_usd,statutory_usd,total_usd,kwh,ncp_kw_15min,ncp_kw_30min,billed_kw_15min,billed_kw_30min,cp4_kw,ratchet_binding,storage_discharge_mwh,storage_charge_mwh,storage_cap_kw,pue_basis
Atlanta,1,Jan,baseline,level,baseline,71758141.62045237,0.00000000,18367156.75848715,0.00000000,293.31958301,0.00000000,90125591.69852254,739182621.064251,1178819.640000,1176101.985500,1178819.640000,1176101.985500,1126062.933713,0,,,,plant_derived_4a
Atlanta,1,Jan,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,1,Jan,storage,delta,dispatched,-488100.04279909,0.00000000,-292752.13675937,0.00000000,0.00000000,0.00000000,-780852.17955845,739216245.171856,1157356.222406,1157356.222406,1157356.222406,1157356.222406,1125335.697934,0,190.536610,224.160717,1157356.222406,plant_derived_4a
Atlanta,1,Jan,mitigated,level,dispatched,71270041.57765329,0.00000000,18074404.62172778,0.00000000,293.31958301,0.00000000,89344739.51896408,,,,,,,,,,,plant_derived_4a
Atlanta,2,Feb,baseline,level,baseline,67667571.41614258,0.00000000,18386735.30089323,0.00000000,293.31958301,0.00000000,86054600.03661883,667779867.231751,1179737.314000,1177355.656000,1179737.314000,1177355.656000,1126062.933713,0,,,,plant_derived_4a
Atlanta,2,Feb,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,2,Feb,storage,delta,dispatched,-670383.15756033,0.00000000,-447116.99379940,0.00000000,0.00000000,0.00000000,-1117500.15135973,667879448.102616,1148725.466196,1148725.466196,1148725.466196,1148725.466196,1125335.697934,0,564.291602,663.872472,1148725.466196,plant_derived_4a
Atlanta,2,Feb,mitigated,level,dispatched,66997188.25858226,0.00000000,17939618.30709383,0.00000000,293.31958301,0.00000000,84937099.88525911,,,,,,,,,,,plant_derived_4a
Atlanta,3,Mar,baseline,level,baseline,73968316.61932515,0.00000000,18658910.46144779,0.00000000,293.31958301,0.00000000,92627520.40035595,770218679.506250,1199357.595000,1194783.816000,1199357.595000,1194783.816000,1126062.933713,0,,,,plant_derived_4a
Atlanta,3,Mar,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,3,Mar,storage,delta,dispatched,-718905.35431607,0.00000000,-432469.42444317,0.00000000,0.00000000,0.00000000,-1151374.77875924,770306971.133100,1167091.552279,1167091.552279,1167091.552279,1167091.552279,1125335.697934,0,500.319219,588.610846,1167091.552279,plant_derived_4a
Atlanta,3,Mar,mitigated,level,dispatched,73249411.26500908,0.00000000,18226441.03700462,0.00000000,293.31958301,0.00000000,91476145.62159671,,,,,,,,,,,plant_derived_4a
Atlanta,4,Apr,baseline,level,baseline,73422820.54425636,0.00000000,18718927.69582084,0.00000000,293.31958301,0.00000000,92142041.55966021,758575851.410001,1204914.812000,1198626.892500,1204914.812000,1198626.892500,1126062.933713,0,,,,plant_derived_4a
Atlanta,4,Apr,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,4,Apr,storage,delta,dispatched,-570253.42820460,0.00000000,-341406.82442125,0.00000000,0.00000000,0.00000000,-911660.25262585,758596456.074210,1176765.629521,1176765.629521,1176765.629521,1176765.629521,1125335.697934,0,116.759764,137.364428,1176765.629521,plant_derived_4a
Atlanta,4,Apr,mitigated,level,dispatched,72852567.11605176,0.00000000,18377520.87139959,0.00000000,293.31958301,0.00000000,91230381.30703436,,,,,,,,,,,plant_derived_4a
Atlanta,5,May,baseline,level,baseline,74511532.11325350,0.00000000,18662690.81603427,0.00000000,293.31958301,0.00000000,93174516.24887079,779895833.290002,1198704.252000,1195025.883000,1198704.252000,1195025.883000,1126062.933713,0,,,,plant_derived_4a
Atlanta,5,May,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,5,May,storage,delta,dispatched,-379713.62246647,0.00000000,-229415.60046330,0.00000000,0.00000000,0.00000000,-609129.22292978,779972410.404362,1180335.740875,1180335.740875,1180335.740875,1180335.740875,1125335.697934,0,433.936981,510.514096,1180335.740875,plant_derived_4a
Atlanta,5,May,mitigated,level,dispatched,74131818.49078703,0.00000000,18433275.21557097,0.00000000,293.31958301,0.00000000,92565387.02594101,,,,,,,,,,,plant_derived_4a
Atlanta,6,Jun,baseline,level,baseline,78926898.65310386,0.00000000,18955778.67727474,0.00000000,293.31958301,0.00000000,97882970.64996161,806725811.558751,1220355.637000,1213793.143500,1220355.637000,1213793.143500,1126062.933713,0,,,,plant_derived_4a
Atlanta,6,Jun,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,6,Jun,storage,delta,dispatched,-524943.43383616,0.00000000,-318455.44547981,0.00000000,0.00000000,0.00000000,-843398.87931597,806863255.928629,1193401.523466,1193401.523466,1193401.523466,1193401.523466,1125335.697934,0,778.851429,916.295799,1193401.523466,plant_derived_4a
Atlanta,6,Jun,mitigated,level,dispatched,78401955.21926770,0.00000000,18637323.23179493,0.00000000,293.31958301,0.00000000,97039571.77064563,,,,,,,,,,,plant_derived_4a
Atlanta,7,Jul,baseline,level,baseline,81492441.98843491,0.00000000,18987568.99233333,0.00000000,293.31958301,0.00000000,100480304.30035125,849671749.633749,1222971.753000,1215828.769000,1222971.753000,1215828.769000,1126062.933713,0,,,,plant_derived_4a
Atlanta,7,Jul,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,7,Jul,storage,delta,dispatched,-552860.89410332,0.00000000,-336783.26314951,0.00000000,0.00000000,0.00000000,-889644.15725283,849856321.316147,1194263.565976,1194263.565976,1194263.565976,1194263.565976,1125335.697934,0,1069.290382,1257.988685,1194263.565976,plant_derived_4a
Atlanta,7,Jul,mitigated,level,dispatched,80939581.09433159,0.00000000,18650785.72918382,0.00000000,293.31958301,0.00000000,99590660.14309843,,,,,,,,,,,plant_derived_4a
Atlanta,8,Aug,baseline,level,baseline,80329222.62685485,0.00000000,18939636.62706389,0.00000000,293.31958301,0.00000000,99269152.57350175,831158976.779500,1213790.335000,1212759.521500,1213790.335000,1212759.521500,1126062.933713,0,,,,plant_derived_4a
Atlanta,8,Aug,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,8,Aug,storage,delta,dispatched,-470899.26496284,0.00000000,-285566.29412738,0.00000000,0.00000000,0.00000000,-756465.55909022,831279312.434994,1194473.888621,1194473.888621,1194473.888621,1194473.888621,1125335.697934,0,658.517866,774.726901,1194473.888621,plant_derived_4a
Atlanta,8,Aug,mitigated,level,dispatched,79858323.36189201,0.00000000,18654070.33293651,0.00000000,293.31958301,0.00000000,98512687.01441154,,,,,,,,,,,plant_derived_4a
Atlanta,9,Sep,baseline,level,baseline,79108080.75845028,0.00000000,18846680.07422268,0.00000000,293.31958301,0.00000000,97955054.15225598,812944193.024249,1211296.270000,1206807.245500,1211296.270000,1206807.245500,1126062.933713,0,,,,plant_derived_4a
Atlanta,9,Sep,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,9,Sep,storage,delta,dispatched,-522596.98924249,0.00000000,-314762.79920781,0.00000000,0.00000000,0.00000000,-837359.78845031,813016102.964664,1187540.875000,1186652.076250,1187540.875000,1186652.076250,1125335.697934,0,449.160418,528.424021,1186652.076250,plant_derived_4a
Atlanta,9,Sep,mitigated,level,dispatched,78585483.76920779,0.00000000,18531917.27501487,0.00000000,293.31958301,0.00000000,97117694.36380567,,,,,,,,,,,plant_derived_4a
Atlanta,10,Oct,baseline,level,baseline,75497721.55466588,0.00000000,18803050.62318156,0.00000000,293.31958301,0.00000000,94301065.49743046,793437214.351000,1207849.667000,1204013.526000,1207849.667000,1204013.526000,1126062.933713,0,,,,plant_derived_4a
Atlanta,10,Oct,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,10,Oct,storage,delta,dispatched,-378187.71824726,0.00000000,-227715.51982820,0.00000000,0.00000000,0.00000000,-605903.23807547,793490009.184703,1189432.244938,1189432.244938,1189432.244938,1189432.244938,1125335.697934,0,257.499968,302.941139,1189432.244938,plant_derived_4a
Atlanta,10,Oct,mitigated,level,dispatched,75119533.83641861,0.00000000,18575335.10335336,0.00000000,293.31958301,0.00000000,93695162.25935498,,,,,,,,,,,plant_derived_4a
Atlanta,11,Nov,baseline,level,baseline,70982242.74800318,0.00000000,18513960.27058213,0.00000000,293.31958301,0.00000000,89496496.33816834,720768831.967749,1191941.025000,1185502.237500,1191941.025000,1185502.237500,1126062.933713,0,,,,plant_derived_4a
Atlanta,11,Nov,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,11,Nov,storage,delta,dispatched,-323586.94023022,0.00000000,-194316.49479900,0.00000000,0.00000000,0.00000000,-517903.43502922,720798238.151759,1173059.592274,1173059.592274,1173059.592274,1173059.592274,1125335.697934,0,166.635043,196.041227,1173059.592274,plant_derived_4a
Atlanta,11,Nov,mitigated,level,dispatched,70658655.80777296,0.00000000,18319643.77578313,0.00000000,293.31958301,0.00000000,88978592.90313911,,,,,,,,,,,plant_derived_4a
Atlanta,12,Dec,baseline,level,baseline,73634383.75363347,0.00000000,18523543.58900682,0.00000000,293.31958301,0.00000000,92158220.66222331,768283285.022251,1186174.066000,1186115.885000,1186174.066000,1186115.885000,1126062.933713,0,,,,plant_derived_4a
Atlanta,12,Dec,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Atlanta,12,Dec,storage,delta,dispatched,-770168.97893237,0.00000000,-462810.41423670,0.00000000,0.00000000,0.00000000,-1232979.39316906,768362864.782998,1156480.800253,1156480.800253,1156480.800253,1156480.800253,1125335.697934,0,450.951978,530.531738,1156480.800253,plant_derived_4a
Atlanta,12,Dec,mitigated,level,dispatched,72864214.77470110,0.00000000,18060733.17477012,0.00000000,293.31958301,0.00000000,90925241.26905425,,,,,,,,,,,plant_derived_4a
Austin,1,Jan,baseline,level,baseline,36337995.47987285,0.00000000,23670775.23525000,0.00000000,3004.16000000,0.00000000,60011774.87512285,741894558.592749,1190084.225000,1187111.499000,1190084.225000,1187111.499000,1133217.293384,0,,,,plant_derived_4a
Austin,1,Jan,measures,delta,baseline,-6350617.42155394,0.00000000,-595042.11250000,0.00000000,18844.24000000,0.00000000,-6926815.29405393,,,,,,,,,,,plant_derived_4a
Austin,1,Jan,storage,delta,dispatched,3921.35495614,0.00000000,-592491.75561376,0.00000000,0.00000000,0.00000000,-588570.40065762,741974618.922601,1160295.800887,1160295.800887,1160295.800887,1160295.800887,1132706.109895,0,453.675203,533.735532,1160295.800887,plant_derived_4a
Austin,1,Jan,mitigated,level,dispatched,29991299.41327506,0.00000000,22483241.36713624,0.00000000,21848.40000000,0.00000000,52496389.18041130,,,,,,,,,,,plant_derived_4a
Austin,2,Feb,baseline,level,baseline,32815959.03586680,0.00000000,23766209.10611999,0.00000000,3004.16000000,0.00000000,56585172.30198678,669986913.757999,1194882.308000,1190580.024500,1194882.308000,1190580.024500,1133217.293384,0,,,,plant_derived_4a
Austin,2,Feb,measures,delta,baseline,-5735087.98176848,0.00000000,-597441.15400000,0.00000000,18844.24000000,0.00000000,-6313684.89576847,,,,,,,,,,,plant_derived_4a
Austin,2,Feb,storage,delta,dispatched,1258.34287784,0.00000000,-436260.21659336,0.00000000,0.00000000,0.00000000,-435001.87371552,670012604.710997,1172948.662118,1172948.662118,1172948.662118,1172948.662118,1132706.109895,0,145.582067,171.273020,1172948.662118,plant_derived_4a
Austin,2,Feb,mitigated,level,dispatched,27082129.39697616,0.00000000,22732507.73552664,0.00000000,21848.40000000,0.00000000,49836485.53250279,,,,,,,,,,,plant_derived_4a
Austin,3,Mar,baseline,level,baseline,38096451.64211943,0.00000000,23785225.77600000,0.00000000,3004.16000000,0.00000000,61884681.57811943,777796072.725999,1195838.400000,1190324.614000,1195838.400000,1190324.614000,1133217.293384,0,,,,plant_derived_4a
Austin,3,Mar,measures,delta,baseline,-6657934.38253455,0.00000000,-597919.20000000,0.00000000,18844.24000000,0.00000000,-7237009.34253455,,,,,,,,,,,plant_derived_4a
Austin,3,Mar,storage,delta,dispatched,5038.68309667,0.00000000,-396214.76714568,0.00000000,0.00000000,0.00000000,-391176.08404901,777898944.981954,1175918.099993,1175918.099993,1175918.099993,1175918.099993,1132706.109895,0,582.942784,685.815040,1175918.099993,plant_derived_4a
Austin,3,Mar,mitigated,level,dispatched,31443555.94268155,0.00000000,22791091.80885433,0.00000000,21848.40000000,0.00000000,54256496.15153588,,,,,,,,,,,plant_derived_4a
Austin,4,Apr,baseline,level,baseline,37752417.20529997,0.00000000,24252043.83732000,0.00000000,3004.16000000,0.00000000,62007465.20261995,770772094.840751,1219308.388000,1214520.366500,1219308.388000,1214520.366500,1133217.293384,0,,,,plant_derived_4a
Austin,4,Apr,measures,delta,baseline,-6597809.13183683,0.00000000,-609654.19399999,0.00000000,18844.24000000,0.00000000,-7188619.08583682,,,,,,,,,,,plant_derived_4a
Austin,4,Apr,storage,delta,dispatched,3070.36262303,0.00000000,-594551.79185838,0.00000000,0.00000000,0.00000000,-591481.42923535,770834780.888587,1189416.392431,1189416.392431,1189416.392431,1189416.392431,1132706.109895,0,355.220938,417.906986,1189416.392431,plant_derived_4a
Austin,4,Apr,mitigated,level,dispatched,31157678.43608617,0.00000000,23047837.85146163,0.00000000,21848.40000000,0.00000000,54227364.68754780,,,,,,,,,,,plant_derived_4a
Austin,5,May,baseline,level,baseline,38390929.04901212,0.00000000,24184033.10504999,0.00000000,3004.16000000,0.00000000,62577966.31406212,783808269.681750,1215889.045000,1212295.261500,1215889.045000,1212295.261500,1133217.293384,0,,,,plant_derived_4a
Austin,5,May,measures,delta,baseline,-6709398.78847579,0.00000000,-607944.52249999,0.00000000,18844.24000000,0.00000000,-7298499.07097578,,,,,,,,,,,plant_derived_4a
Austin,5,May,storage,delta,dispatched,3991.48412137,0.00000000,-437896.46734783,0.00000000,0.00000000,0.00000000,-433904.98322645,783889761.803461,1193873.134123,1193873.134123,1193873.134123,1193873.134123,1132706.109895,0,461.788690,543.280811,1193873.134123,plant_derived_4a
Austin,5,May,mitigated,level,dispatched,31685521.74465771,0.00000000,23138192.11520217,0.00000000,21848.40000000,0.00000000,54845562.25985988,,,,,,,,,,,plant_derived_4a
Austin,6,Jun,baseline,level,baseline,39579871.51804880,0.00000000,24262435.10924999,0.00000000,3004.16000000,0.00000000,63845310.78729879,808082309.474251,1219830.825000,1213704.667500,1219830.825000,1213704.667500,1133217.293384,0,,,,plant_derived_4a
Austin,6,Jun,measures,delta,baseline,-6917184.56909959,0.00000000,-609915.41249999,0.00000000,18844.24000000,0.00000000,-7508255.74159958,,,,,,,,,,,plant_derived_4a
Austin,6,Jun,storage,delta,dispatched,4322.31199334,0.00000000,-402220.49903022,0.00000000,0.00000000,0.00000000,-397898.18703688,808170555.942061,1199608.577688,1199608.577688,1199608.577688,1199608.577688,1132706.109895,0,516.971796,608.202113,1199608.577688,plant_derived_4a
Austin,6,Jun,mitigated,level,dispatched,32667009.26094255,0.00000000,23250299.19771978,0.00000000,21848.40000000,0.00000000,55939156.85866233,,,,,,,,,,,plant_derived_4a
Austin,7,Jul,baseline,level,baseline,41871912.78350687,0.00000000,24362125.00254000,0.00000000,3004.16000000,0.00000000,66237041.94604686,854877762.015248,1224842.886000,1214780.030500,1224842.886000,1214780.030500,1133217.293384,0,,,,plant_derived_4a
Austin,7,Jul,measures,delta,baseline,-7317753.64285053,0.00000000,-612421.44300000,0.00000000,18844.24000000,0.00000000,-7911330.84585053,,,,,,,,,,,plant_derived_4a
Austin,7,Jul,storage,delta,dispatched,8171.29581253,0.00000000,-482495.42460704,0.00000000,0.00000000,0.00000000,-474324.12879451,855044591.247844,1200584.694718,1200584.694718,1200584.694718,1200584.694718,1132706.109895,0,1005.915608,1183.430127,1200584.694718,plant_derived_4a
Austin,7,Jul,mitigated,level,dispatched,34562330.43646887,0.00000000,23267208.13493296,0.00000000,21848.40000000,0.00000000,57851386.97140183,,,,,,,,,,,plant_derived_4a
Austin,8,Aug,baseline,level,baseline,40784060.26860610,0.00000000,24212287.04894999,0.00000000,3004.16000000,0.00000000,64999351.47755609,832667624.920500,1217309.555000,1215017.521500,1217309.555000,1215017.521500,1133217.293384,0,,,,plant_derived_4a
Austin,8,Aug,measures,delta,baseline,-7127634.86931948,0.00000000,-608654.77750000,0.00000000,18844.24000000,0.00000000,-7717445.40681948,,,,,,,,,,,plant_derived_4a
Austin,8,Aug,storage,delta,dispatched,5474.37061955,0.00000000,-332657.47101704,0.00000000,0.00000000,0.00000000,-327183.10039749,832779392.389254,1200584.694718,1200584.694718,1200584.694718,1200584.694718,1132706.109895,0,565.111649,664.837234,1198527.777709,plant_derived_4a
Austin,8,Aug,mitigated,level,dispatched,33661899.76990616,0.00000000,23270974.80043296,0.00000000,21848.40000000,0.00000000,56954722.97033913,,,,,,,,,,,plant_derived_4a
Austin,9,Sep,baseline,level,baseline,40399351.96894661,0.00000000,24274386.85112999,0.00000000,3004.16000000,0.00000000,64676742.98007660,824813229.255749,1220431.717000,1215858.458000,1220431.717000,1215858.458000,1133217.293384,0,,,,plant_derived_4a
Austin,9,Sep,measures,delta,baseline,-7060401.24242922,0.00000000,-610215.85849999,0.00000000,18844.24000000,0.00000000,-7651772.86092922,,,,,,,,,,,plant_derived_4a
Austin,9,Sep,storage,delta,dispatched,3252.11232442,0.00000000,-342247.51969061,0.00000000,0.00000000,0.00000000,-338995.40736619,824879625.995733,1203224.702435,1203224.702435,1203224.702435,1203224.702435,1132706.109895,0,367.027099,431.796587,1203224.702435,plant_derived_4a
Austin,9,Sep,mitigated,level,dispatched,33342202.83884181,0.00000000,23321923.47293939,0.00000000,21848.40000000,0.00000000,56685974.71178120,,,,,,,,,,,plant_derived_4a
Austin,10,Oct,baseline,level,baseline,39160785.58604205,0.00000000,24110420.37417000,0.00000000,3004.16000000,0.00000000,63274210.12021204,799526042.998000,1212188.053000,1208478.532500,1212188.053000,1208478.532500,1133217.293384,0,,,,plant_derived_4a
Austin,10,Oct,measures,delta,baseline,-6843942.92806289,0.00000000,-606094.02649999,0.00000000,18844.24000000,0.00000000,-7431192.71456288,,,,,,,,,,,plant_derived_4a
Austin,10,Oct,storage,delta,dispatched,3876.19817936,0.00000000,-462500.22847577,0.00000000,0.00000000,0.00000000,-458624.03029642,799605181.384675,1188935.150613,1188935.150613,1188935.150613,1188935.150613,1132706.109895,0,448.450858,527.589244,1188935.150613,plant_derived_4a
Austin,10,Oct,mitigated,level,dispatched,32320718.85615852,0.00000000,23041826.11919423,0.00000000,21848.40000000,0.00000000,55384393.37535275,,,,,,,,,,,plant_derived_4a
Austin,11,Nov,baseline,level,baseline,35740176.41044796,0.00000000,24114585.83742000,0.00000000,3004.16000000,0.00000000,59857766.40786795,729689187.636749,1212397.478000,1206835.286000,1212397.478000,1206835.286000,1133217.293384,0,,,,plant_derived_4a
Austin,11,Nov,measures,delta,baseline,-6246139.44617057,0.00000000,-606198.73900000,0.00000000,18844.24000000,0.00000000,-6833493.94517057,,,,,,,,,,,plant_derived_4a
Austin,11,Nov,storage,delta,dispatched,1055.53771216,0.00000000,-423282.07119867,0.00000000,0.00000000,0.00000000,-422226.53348651,729710738.018786,1191116.328116,1191116.328116,1191116.328116,1191116.328116,1132706.109895,0,122.118832,143.669214,1191116.328116,plant_derived_4a
Austin,11,Nov,mitigated,level,dispatched,29495092.50198955,0.00000000,23085105.02722133,0.00000000,21848.40000000,0.00000000,52602045.92921088,,,,,,,,,,,plant_derived_4a
Austin,12,Dec,baseline,level,baseline,37935179.05271894,0.00000000,23862771.15768000,0.00000000,3004.16000000,0.00000000,61800954.37039894,774503451.464250,1199737.112000,1193323.151000,1199737.112000,1193323.151000,1133217.293384,0,,,,plant_derived_4a
Austin,12,Dec,measures,delta,baseline,-6629749.54453398,0.00000000,-599868.55600000,0.00000000,18844.24000000,0.00000000,-7210773.86053398,,,,,,,,,,,plant_derived_4a
Austin,12,Dec,storage,delta,dispatched,2022.15990693,0.00000000,-413017.90350581,0.00000000,0.00000000,0.00000000,-410995.74359888,774544736.884971,1178972.008757,1178972.008757,1178972.008757,1178972.008757,1132706.109895,0,233.950717,275.236138,1178972.008757,plant_derived_4a
Austin,12,Dec,mitigated,level,dispatched,31307451.66809190,0.00000000,22849884.69817419,0.00000000,21848.40000000,0.00000000,54179184.76626609,,,,,,,,,,,plant_derived_4a
Chicago,1,Jan,baseline,level,baseline,0.00000000,26968802.76046691,14953658.72948859,11110574.41574374,1069.09218092,0.00000000,53034104.99788016,736048110.274752,1146319.137000,1141030.718500,1146319.137000,1141030.718500,1113400.438962,0,,,,plant_derived_4a
Chicago,1,Jan,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-3937857.38996992,0.00000000,0.00000000,-3937857.38996992,,,,,,,,,,,plant_derived_4a
Chicago,1,Jan,storage,delta,dispatched,0.00000000,4841.37104933,-147352.05727119,1994.54213061,0.00000000,0.00000000,-140516.14409126,736180243.764089,1129787.100679,1129787.100679,1129787.100679,1129787.100679,1113024.610761,0,748.756440,880.889929,1129787.100679,plant_derived_4a
Chicago,1,Jan,mitigated,level,dispatched,0.00000000,26973644.13151623,14806306.67221740,7174711.56790443,1069.09218092,0.00000000,48955731.46381898,,,,,,,,,,,plant_derived_4a
Chicago,2,Feb,baseline,level,baseline,0.00000000,24322996.25258750,14935197.03448736,10020558.28278640,1069.09218092,0.00000000,49279820.66204219,663837233.967999,1147256.360000,1139622.009000,1147256.360000,1139622.009000,1113400.438962,0,,,,plant_derived_4a
Chicago,2,Feb,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-3551529.20172879,0.00000000,0.00000000,-3551529.20172879,,,,,,,,,,,plant_derived_4a
Chicago,2,Feb,storage,delta,dispatched,0.00000000,4486.71991580,-137191.70378591,1848.43338986,0.00000000,0.00000000,-130856.55048025,663959688.114173,1129153.671373,1129153.671373,1129153.671373,1129153.671373,1113024.610761,0,693.906828,816.360974,1129153.671373,plant_derived_4a
Chicago,2,Feb,mitigated,level,dispatched,0.00000000,24327482.97250330,14798005.33070144,6470877.51444747,1069.09218092,0.00000000,45597434.90983314,,,,,,,,,,,plant_derived_4a
Chicago,3,Mar,baseline,level,baseline,0.00000000,27931220.72051174,15127139.36975981,11507070.19121810,1069.09218092,0.00000000,54566499.37367057,762314975.996500,1160127.473000,1154268.063500,1160127.473000,1154268.063500,1113400.438962,0,,,,plant_derived_4a
Chicago,3,Mar,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4078385.12158127,0.00000000,0.00000000,-4078385.12158127,,,,,,,,,,,plant_derived_4a
Chicago,3,Mar,storage,delta,dispatched,0.00000000,1327.65091986,-211694.10026822,546.96400408,0.00000000,0.00000000,-209819.48534428,762351211.010688,1138114.861417,1138114.861417,1138114.861417,1138114.861417,1113024.610761,0,205.331747,241.566761,1138114.861417,plant_derived_4a
Chicago,3,Mar,mitigated,level,dispatched,0.00000000,27932548.37143160,14915445.26949158,7429232.03364091,1069.09218092,0.00000000,50278294.76674502,,,,,,,,,,,plant_derived_4a
Chicago,4,Apr,baseline,level,baseline,0.00000000,27445593.90019373,15298036.18959014,11307002.24703284,1069.09218092,0.00000000,54051701.42899764,749060968.891750,1172676.700000,1167308.251500,1172676.700000,1167308.251500,1113400.438962,0,,,,plant_derived_4a
Chicago,4,Apr,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4007476.18357086,0.00000000,0.00000000,-4007476.18357086,,,,,,,,,,,plant_derived_4a
Chicago,4,Apr,storage,delta,dispatched,0.00000000,1847.75192814,-255896.72686931,761.23458211,0.00000000,0.00000000,-253287.74035906,749111398.802453,1147782.192266,1147782.192266,1147782.192266,1147782.192266,1113024.610761,0,285.769494,336.199405,1147782.192266,plant_derived_4a
Chicago,4,Apr,mitigated,level,dispatched,0.00000000,27447441.65212186,15042139.46272083,7300287.29804409,1069.09218092,0.00000000,49790937.50506771,,,,,,,,,,,plant_derived_4a
Chicago,5,May,baseline,level,baseline,0.00000000,28017213.13723899,15842506.16483642,11542497.24201171,1069.09218092,0.00000000,55403285.63626804,764661930.601501,1214676.507000,1208853.734000,1214676.507000,1208853.734000,1113400.438962,0,,,,plant_derived_4a
Chicago,5,May,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4090941.32871803,0.00000000,0.00000000,-4090941.32871803,,,,,,,,,,,plant_derived_4a
Chicago,5,May,storage,delta,dispatched,0.00000000,3162.54611711,-392175.06342576,1302.90188591,0.00000000,0.00000000,-387709.61542274,764748244.633081,1178929.031123,1178929.031123,1178929.031123,1178929.031123,1113024.610761,0,489.112846,575.426877,1178929.031123,plant_derived_4a
Chicago,5,May,mitigated,level,dispatched,0.00000000,28020375.68335610,15450331.10141066,7452858.81517959,1069.09218092,0.00000000,50924634.69212728,,,,,,,,,,,plant_derived_4a
Chicago,6,Jun,baseline,level,baseline,0.00000000,29054731.74488360,15783224.84578029,8147776.58567276,1069.09218092,0.00000000,52986802.26851758,792978486.486998,1208457.679000,1204330.305500,1208457.679000,1204330.305500,1113400.438962,0,,,,plant_derived_4a
Chicago,6,Jun,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4242434.90270544,0.00000000,0.00000000,-4242434.90270544,,,,,,,,,,,plant_derived_4a
Chicago,6,Jun,storage,delta,dispatched,0.00000000,2979.36940888,-254893.38916680,835.50027317,0.00000000,0.00000000,-251078.51948475,793059801.154271,1184880.805398,1184880.805398,1184880.805398,1184880.805398,1113024.610761,0,448.465339,527.606281,1184880.805398,plant_derived_4a
Chicago,6,Jun,mitigated,level,dispatched,0.00000000,29057711.11429248,15528331.45661350,3906177.18324049,1069.09218092,0.00000000,48493288.84632739,,,,,,,,,,,plant_derived_4a
Chicago,7,Jul,baseline,level,baseline,0.00000000,30770938.08167424,15847994.22608301,8629049.85743678,1069.09218092,0.00000000,55249051.25737495,839818179.084996,1215805.824000,1209272.497500,1215805.824000,1209272.497500,1113400.438962,0,,,,plant_derived_4a
Chicago,7,Jul,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4493027.25810473,0.00000000,0.00000000,-4493027.25810473,,,,,,,,,,,plant_derived_4a
Chicago,7,Jul,storage,delta,dispatched,0.00000000,2197.95823498,-186401.58482159,616.37026287,0.00000000,0.00000000,-183587.25632374,839878167.028090,1195049.226921,1195049.226921,1195049.226921,1195049.226921,1113024.610761,0,352.249453,414.411121,1195049.226921,plant_derived_4a
Chicago,7,Jul,mitigated,level,dispatched,0.00000000,30773136.03990922,15661592.64126142,4136638.96959492,1069.09218092,0.00000000,50572436.74294649,,,,,,,,,,,plant_derived_4a
