metro,utility,eiaid,sector,name,label,startdate_iso,enddate_iso,voltagecategory,phasewiring,peakkwcapacitymin,peakkwcapacitymax,peakkwhusagemin,peakkwhusagemax,has_energy_tou,has_demand_structure,has_flat_demand,fixedchargefirstmeter,fixedchargeunits,demandrateunit,is_default,uri
Phoenix,Arizona Public Service Co,803,Commercial,Extra Small General Service (E-32 XS) Primary,6272e2b20be5c2606c5ff726,,,Primary,,,20,,,1,0,0,143.96,$/month,,False,https://apps.openei.org/IURDB/rate/view/6272e2b20be5c2606c5ff726
Phoenix,Arizona Public Service Co,803,Commercial,Extra Small General Service (E-32 XS) Secondary,6272e352efaab3488943b1ca,,,Secondary,,,20,,,1,0,0,33.76,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/6272e352efaab3488943b1ca
Phoenix,Arizona Public Service Co,803,Commercial,Extra Small General Service TOU (E-32 XS) Primary,69a70b47148a23cbd204ed6b,2026-02-01,,Primary,,,20,,,1,1,0,5.484,$/day,kW,False,https://apps.openei.org/IURDB/rate/view/69a70b47148a23cbd204ed6b
Phoenix,Arizona Public Service Co,803,Commercial,Extra Small General Service TOU (E-32 XS) Secondary,69a709b2f0ddf5680f0728d8,2026-02-01,,Secondary,Single and 3-Phase,,20,,,1,1,0,1.286,$/day,kW,False,https://apps.openei.org/IURDB/rate/view/69a709b2f0ddf5680f0728d8
Phoenix,Arizona Public Service Co,803,Commercial,Extra Small General Service with Demand (E-32 XS D) Primary,69a70bf09e9024ec0902b34b,2026-02-01,,Primary,,,20,,,1,1,0,5.484,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69a70bf09e9024ec0902b34b
Phoenix,Arizona Public Service Co,803,Commercial,Extra Small General Service with Demand (E-32 XS D) Secondary,69a70b855c7ca445150f156b,2026-02-01,,Secondary,,,20,,,1,1,0,2.238,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69a70b855c7ca445150f156b
San Jose / Bay Area,Pacific Gas & Electric Co,14328,Commercial,Agriculture Power AG-1 (Rate A),69de97d0f3508cead300dc5f,2026-03-27,,,,,15,,,1,1,0,0.574,$/day,kW,False,https://apps.openei.org/IURDB/rate/view/69de97d0f3508cead300dc5f
San Jose / Bay Area,Pacific Gas & Electric Co,14328,Commercial,Agriculture Power TOU Rate (AG-4A),69dea84d406310365e0f0810,2026-03-27,,,,,15,,,1,0,1,0.574,$/day,kW,False,https://apps.openei.org/IURDB/rate/view/69dea84d406310365e0f0810
San Jose / Bay Area,Pacific Gas & Electric Co,14328,Commercial,Agriculture Power TOU Rate (AG-4D),69dea85254d2cac2040b696f,2026-03-27,,,,,15,,,1,0,1,0.574,$/day,kW,False,https://apps.openei.org/IURDB/rate/view/69dea85254d2cac2040b696f
San Jose / Bay Area,Pacific Gas & Electric Co,14328,Commercial,Large Agriculture Power TOU Rate (AG-5A),69deaa6a3b7f6b42a805fda0,2026-03-27,,,,,15,,,1,0,1,0.574,$/day,,False,https://apps.openei.org/IURDB/rate/view/69deaa6a3b7f6b42a805fda0
San Jose / Bay Area,Pacific Gas & Electric Co,14328,Commercial,Large Agriculture Power TOU Rate (AG-5D),69deaa6ffef8e27e5706661f,2026-03-27,,,,,15,,,1,0,1,0.574,$/day,,False,https://apps.openei.org/IURDB/rate/view/69deaa6ffef8e27e5706661f
Austin,Austin Energy,1015,Commercial,Commercial - Secondary Voltage less than 10 kW (Time of Use Option-Inside),577eab1a5457a3ba443068ef,2016-04-01,,Secondary,,,10,,,1,0,0,21.6,$/month,kW,,https://apps.openei.org/IURDB/rate/view/577eab1a5457a3ba443068ef
Austin,Austin Energy,1015,Commercial,Commercial - Secondary Voltage less than 10 kW (Time of Use Option-Outside),577eac5c5457a30e5a3068ee,2016-04-01,,Secondary,,,10,,,1,0,0,21.6,$/month,kW,,https://apps.openei.org/IURDB/rate/view/577eac5c5457a30e5a3068ee
Austin,Austin Energy,1015,Commercial,Commercial - Secondary Voltage less than 10 kW - Inside,68b7ab86c1f85aa6520854c2,2025-05-01,,Secondary,,,10,,,1,0,0,36.41,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/68b7ab86c1f85aa6520854c2
Austin,Austin Energy,1015,Commercial,Commercial - Secondary Voltage less than 10 kW - Outside City,68b7b5a0f9265971c2050c51,2025-05-01,,Secondary,,,10,,,1,0,0,36.41,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/68b7b5a0f9265971c2050c51
Columbus,Ohio Power Co,14006,Commercial,General Service - Non Demand Metered Ohio Power Rate Zone (GS-NDM),69dd26136a1594eddb0e4148,2026-04-10,,Secondary,,,10,,,1,0,0,37.31,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69dd26136a1594eddb0e4148
Columbus,Ohio Power Co,14006,Commercial,General Service - Non Demand MeteredOhio Power Rate Zone (GS-NDM),69dd2634a4f73dacbd0ff0e9,2026-04-10,,Secondary,,,10,,,1,0,0,39.195,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69dd2634a4f73dacbd0ff0e9
Columbus,Ohio Power Co,14006,Commercial,General Service Ohio Power Rate Zone (GS) - Primary,69dd2f5b3b7f6b42a805fd99,2026-04-10,,Primary,,,10,,,1,0,1,211.01,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69dd2f5b3b7f6b42a805fd99
Columbus,Ohio Power Co,14006,Commercial,General Service Ohio Power Rate Zone (GS) - Primary,69dd2f632aa9e9994f0ed2b8,2026-04-10,,Primary,,,10,,,1,0,1,212.395,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69dd2f632aa9e9994f0ed2b8
Columbus,Ohio Power Co,14006,Commercial,General Service Ohio Power Rate Zone (GS) - Secondary,69dd2b7fa4f73dacbd0ff0ea,2026-04-10,,Secondary,,,10,,,1,0,1,47.528,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69dd2b7fa4f73dacbd0ff0ea
Columbus,Ohio Power Co,14006,Commercial,General Service Ohio Power Rate Zone (GS) - Secondary,69dd2b87c3f455511f06359a,2026-04-10,,Secondary,,,10,,,1,0,1,45.71,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/69dd2b87c3f455511f06359a
Columbus,Ohio Power Co,14006,Commercial,Secondary General Service (GS-1),5964ee0a5457a34b4a4c9f92,2017-06-01,,,,,10,,,1,0,0,23.2,$/month,kW,,https://apps.openei.org/IURDB/rate/view/5964ee0a5457a34b4a4c9f92
Dallas-Fort Worth,Oncor Electric Delivery Company LLC,44372,Commercial,Small Non-Residential LSP POLR(LESS THAN 10KW),539f6f65ec4f024411eccdcb,2014-05-01,,Secondary,3-Phase,,10,,,1,0,1,9.29,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f6f65ec4f024411eccdcb
Northern Virginia,Virginia Electric & Power Co,19876,Commercial,5C Church and Synagogue Service,5a9075c55457a3e511f7f397,2017-10-01,,,,,,,,1,0,0,8.5,$/month,,,https://apps.openei.org/IURDB/rate/view/5a9075c55457a3e511f7f397
Northern Virginia,Virginia Electric & Power Co,19876,Commercial,5P Church and Synagogue TOU Service,5a90778a5457a3e511f7f398,2017-10-01,,,,,,,,1,1,0,17,$/month,kW,,https://apps.openei.org/IURDB/rate/view/5a90778a5457a3e511f7f398
Chicago,Commonwealth Edison Co,4110,Commercial,BES - Watt-Hour Delivery Class,64c008292bb177188901afd2,2023-06-01,,,,,,,,1,0,0,14.24,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/64c008292bb177188901afd2
Chicago,Commonwealth Edison Co,4110,Commercial,BES - Watt-Hour Delivery Class,67a38c70005cdfb35208bceb,2025-01-01,,,,,,,,1,0,0,26.69,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/67a38c70005cdfb35208bceb
Chicago,Commonwealth Edison Co,4110,Industrial,BES- Large Load Delivery,539f6d8bec4f024411ecb6f7,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,97.23,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f6d8bec4f024411ecb6f7
Chicago,Commonwealth Edison Co,4110,Industrial,BES- Very Large Load Delivery Class,539fbfc6ec4f024c27d8951b,2014-06-01,,Primary,3-Phase,,,,,1,0,1,628.65,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fbfc6ec4f024c27d8951b
Chicago,Commonwealth Edison Co,4110,Industrial,BES-Extra Large Load Delivery Class (Primary),67a39b3d5b8683a97b04520d,2025-01-01,,Primary,3-Phase,,,,,1,0,1,2370.95,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/67a39b3d5b8683a97b04520d
Chicago,Commonwealth Edison Co,4110,Industrial,BES-Extra Large Load Delivery Class (Secondary),67a39b208ba20ebfe607986b,2025-01-01,,Secondary,3-Phase,,,,,1,0,1,2370.95,$/month,,False,https://apps.openei.org/IURDB/rate/view/67a39b208ba20ebfe607986b
Chicago,Commonwealth Edison Co,4110,Industrial,BES-Large Load Delivery Class (Primary),64c043398859b02004057982,2023-06-01,,Primary,3-Phase,,,,,1,0,1,124.52,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/64c043398859b02004057982
Chicago,Commonwealth Edison Co,4110,Industrial,BES-Large Load Delivery Class (Primary),67a38efd9598b903c0055c01,2025-01-01,,Primary,3-Phase,,,,,1,0,1,183.39,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/67a38efd9598b903c0055c01
Chicago,Commonwealth Edison Co,4110,Commercial,BES-Large Load Delivery Class (Secondary),67a1069076de12b016021e98,2025-01-01,,Secondary,,,,,,1,0,1,183.89,$/month,,False,https://apps.openei.org/IURDB/rate/view/67a1069076de12b016021e98
Chicago,Commonwealth Edison Co,4110,Industrial,BES-Railroad Delivery Class,53a303315257a317280add31,2014-06-01,,,3-Phase,,,,,1,0,1,5414.52,$/month,,,https://apps.openei.org/IURDB/rate/view/53a303315257a317280add31
Chicago,Commonwealth Edison Co,4110,Industrial,BESH- High Voltage Delivery (Unbundled),53cfc0405257a37011fde0cb,2014-06-01,,Transmission,3-Phase,,,,,1,0,1,889.42,$/month,,,https://apps.openei.org/IURDB/rate/view/53cfc0405257a37011fde0cb
Chicago,Commonwealth Edison Co,4110,Industrial,BESH-Extra Large Load Delivery Class (Unbundled),539f703eec4f024411ecd7c1,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,1531.87,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f703eec4f024411ecd7c1
Chicago,Commonwealth Edison Co,4110,Industrial,BESH-High Voltage Delivery Class (Unbundled),53a997ea5257a3492f2c8967,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,889.42,$/month,,,https://apps.openei.org/IURDB/rate/view/53a997ea5257a3492f2c8967
Chicago,Commonwealth Edison Co,4110,Commercial,BESH-High Voltage Delivery Class(Unbundled),539fc89aec4f024d2f53e8ba,2014-06-01,,Primary,3-Phase,,,,,1,0,1,889.42,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fc89aec4f024d2f53e8ba
Chicago,Commonwealth Edison Co,4110,Industrial,BESH-Large Load Delivery Class (Unbundled),53a49ba75257a389518d8cf1,2014-06-01,,Primary,3-Phase,,,,,1,0,1,97.23,$/month,,,https://apps.openei.org/IURDB/rate/view/53a49ba75257a389518d8cf1
Chicago,Commonwealth Edison Co,4110,Commercial,BESH-Medium Load Delivery Class (Unbundled),53a353415257a38e290add37,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,43,$/month,,,https://apps.openei.org/IURDB/rate/view/53a353415257a38e290add37
Chicago,Commonwealth Edison Co,4110,Commercial,BESH-Medium Load Delivery Class(Unbundled),539fc4b6ec4f024c27d8ca11,2014-06-01,,Primary,3-Phase,,,,,1,0,1,43,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fc4b6ec4f024c27d8ca11
Chicago,Commonwealth Edison Co,4110,Commercial,BESH-Railroad Delivery Class(Unbundled),53a895575257a3941de58e66,2014-06-01,,Primary,3-Phase,,,,,1,0,1,5022.32,$/month,,,https://apps.openei.org/IURDB/rate/view/53a895575257a3941de58e66
Chicago,Commonwealth Edison Co,4110,Commercial,BESH-Small Load Delivery Class (Unbundled),53a34fe95257a3f32f0add2f,2014-06-01,,Secondary,Single and 3-Phase,,,,,1,0,1,28.99,$/month,,,https://apps.openei.org/IURDB/rate/view/53a34fe95257a3f32f0add2f
Chicago,Commonwealth Edison Co,4110,Industrial,BESH-Small Load Delivery Class(Unbundled),53a34d345257a321290add34,2014-06-01,,Primary,3-Phase,,,,,1,0,1,28.99,$/month,,,https://apps.openei.org/IURDB/rate/view/53a34d345257a321290add34
Chicago,Commonwealth Edison Co,4110,Industrial,BESH-Very Large Load Delivery Class (Unbundled),539f6b15ec4f024411ec97f5,2014-06-01,,Secondary,3-Phase,,,,1000,1,0,1,628.65,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f6b15ec4f024411ec97f5
Chicago,Commonwealth Edison Co,4110,Industrial,BESH-Very Large Load Delivery Class (Unbundled),53a851e45257a39513e58e6b,2014-06-01,,Primary,3-Phase,,,,,1,0,1,628.65,$/month,,,https://apps.openei.org/IURDB/rate/view/53a851e45257a39513e58e6b
Austin,Austin Energy,1015,Commercial,E06,539fc021ec4f024c27d898c7,,,,,,,,,1,0,1,,,kW,,https://apps.openei.org/IURDB/rate/view/539fc021ec4f024c27d898c7
Chicago,Commonwealth Edison Co,4110,Industrial,Extra Large Load Delivery Class (Retail Delivery Service-Unbundled),539f6cf9ec4f024411ecb029,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,1531.87,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f6cf9ec4f024411ecb029
Chicago,Commonwealth Edison Co,4110,Industrial,Extra Large Load Delivery Class (Retail Delivery Service-Unbundled),53d00e835257a32818fde0cb,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,1531.87,$/month,,,https://apps.openei.org/IURDB/rate/view/53d00e835257a32818fde0cb
Atlanta,Georgia Power Co,7140,Commercial,Farm Service Schedule FS-17,677da05a257ad898ba008e18,2025-01-01,,Secondary,Single and 3-Phase,,,,,1,0,0,25,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677da05a257ad898ba008e18
Phoenix,Arizona Public Service Co,803,Commercial,General Service Extra Small Unmetered (E-30),69a70838c1e98824d7034a8a,2026-02-01,,,,,,,,1,0,0,0.444,$/day,,False,https://apps.openei.org/IURDB/rate/view/69a70838c1e98824d7034a8a
Chicago,Commonwealth Edison Co,4110,Industrial,High Voltage Delivery Class (Retail Delivery Service-Unbundled),539f6b82ec4f024411ec9de1,2014-06-01,,Primary,3-Phase,,,,,1,0,1,889.42,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f6b82ec4f024411ec9de1
Chicago,Commonwealth Edison Co,4110,Industrial,High Voltage Delivery Class (Retail Delivery Service-Unbundled),539fb55cec4f024bc1dbf443,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,889.42,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fb55cec4f024bc1dbf443
Chicago,Commonwealth Edison Co,4110,Industrial,High Voltage Delivery Class (Retail Delivery Service-Unbundled),53d121c65257a3ef2b5523a6,2014-06-01,,Transmission,3-Phase,,,,,1,0,1,889.42,$/month,,,https://apps.openei.org/IURDB/rate/view/53d121c65257a3ef2b5523a6
Atlanta,Georgia Power Co,7140,Commercial,Irrigation Off-Peak Service IOP-21,677da328afaf0738a30cd89a,2025-01-01,,Secondary,Single and 3-Phase,,,,,1,0,0,43,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677da328afaf0738a30cd89a
Chicago,Commonwealth Edison Co,4110,Industrial,Large Load Delivery Class (Retail Delivery Service-Unbundled),539fb58dec4f024bc1dbf603,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,97.23,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fb58dec4f024bc1dbf603
Chicago,Commonwealth Edison Co,4110,Industrial,Large Load Delivery Class (Retail Delivery Service-Unbundled),539fbfa1ec4f024c27d8937b,2014-06-01,,Primary,3-Phase,,,,,1,0,1,97.23,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fbfa1ec4f024c27d8937b
Chicago,Commonwealth Edison Co,4110,Industrial,Medium Load Delivery Class (Retail Delivery Service-Unbundled),539f70a1ec4f024411ecdc53,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,43,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f70a1ec4f024411ecdc53
Chicago,Commonwealth Edison Co,4110,Commercial,Medium Load Delivery Class(Retail Delivery Service-Unbundled),539f7193ec4f024411ece7a5,2014-06-01,,Primary,3-Phase,,,,,1,0,1,43,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f7193ec4f024411ece7a5
Chicago,Commonwealth Edison Co,4110,Commercial,RDS - Watt-Hour Delivery Class,64bfef5b3f71eeb0cc0df06e,2023-06-01,,,,,,,,1,0,0,14.24,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/64bfef5b3f71eeb0cc0df06e
Chicago,Commonwealth Edison Co,4110,Commercial,RDS - Watt-Hour Delivery Class,67a38c66005cdfb35208bcea,2025-01-01,,,,,,,,1,0,0,26.69,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/67a38c66005cdfb35208bcea
Chicago,Commonwealth Edison Co,4110,Industrial,RDS-Extra Large Load Delivery Class (Primary),67a39b31820ecb5224036aef,2025-01-01,,Primary,3-Phase,,,,,1,0,1,2370.95,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/67a39b31820ecb5224036aef
Chicago,Commonwealth Edison Co,4110,Industrial,RDS-Extra Large Load Delivery Class (Secondary),67a39b0c8ba20ebfe607986a,2025-01-01,,Secondary,3-Phase,,,,,1,0,1,2370.95,$/month,,False,https://apps.openei.org/IURDB/rate/view/67a39b0c8ba20ebfe607986a
Chicago,Commonwealth Edison Co,4110,Industrial,RDS-Large Load Delivery Class (Primary),64c009b6250784052f07bbbf,2023-06-01,,Primary,3-Phase,,,,,1,0,1,124.52,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/64c009b6250784052f07bbbf
Chicago,Commonwealth Edison Co,4110,Industrial,RDS-Large Load Delivery Class (Primary),67a38ef09598b903c0055c00,2025-01-01,,Primary,3-Phase,,,,,1,0,1,183.39,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/67a38ef09598b903c0055c00
Chicago,Commonwealth Edison Co,4110,Commercial,RDS-Large Load Delivery Class (Secondary),67a1068a1f657b662505b680,2025-01-01,,Secondary,,,,,,1,0,1,183.89,$/month,,False,https://apps.openei.org/IURDB/rate/view/67a1068a1f657b662505b680
Chicago,Commonwealth Edison Co,4110,Industrial,Railroad Delivery Class(Retail Delivery Service-Unbundled),539f735aec4f024411ecfc11,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,5022.32,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f735aec4f024411ecfc11
Atlanta,Georgia Power Co,7140,Industrial,SCHEDULE APS-16 AGRICULTURAL PROCESS SERVICE RATE,677da290ee81823f200d73c9,2025-01-01,,,,,,,,1,0,1,43,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677da290ee81823f200d73c9
Atlanta,Georgia Power Co,7140,Commercial,SCHEDULE SAS-ND-16 SEASONAL AGRICULTURAL SERVICE NON-DEMAND,677da14cc4f2abe4cf06617d,2025-01-01,,,,,,,,1,0,0,65,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677da14cc4f2abe4cf06617d
Atlanta,Georgia Power Co,7140,Commercial,SCHEDULE TOU-HLF-5 TIME OF USE - HIGH LOAD FACTOR,539fc803ec4f024d2f53e24c,2012-04-01,,,,,,,,1,0,0,243,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fc803ec4f024d2f53e24c
Atlanta,Georgia Power Co,7140,Commercial,SCHEDULE TOU-MB-4 TIME OF USE - MULTIPLE BUSINESS,539f6f43ec4f024411eccc6f,2013-01-01,,,,,,,,1,0,0,112,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f6f43ec4f024411eccc6f
Atlanta,Georgia Power Co,7140,Industrial,SCHEDULE TOU-SSD-7 TIME OF USE - SPECIAL SERVICE DEMAND,539f74f5ec4f024411ed0e99,2013-01-01,,,,,,,,1,1,0,3436,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f74f5ec4f024411ed0e99
Atlanta,Georgia Power Co,7140,Commercial,Schedule OGS-22 Optional General Service,677c638ac0943d05a70bf2a8,2025-01-01,,,,,,,,1,0,0,50,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677c638ac0943d05a70bf2a8
Atlanta,Georgia Power Co,7140,Commercial,Schedule TOU-EO-17 - Time Of Use - Energy Only,677d7872f0e91dbd290014ea,2025-01-01,,Secondary,Single and 3-Phase,,,,,1,0,1,96,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677d7872f0e91dbd290014ea
Atlanta,Georgia Power Co,7140,Industrial,Schedule TOU-GSD-17 Time Of Use - General Service Demand,677d7babd4695abc9d0c3f51,2025-01-01,,Secondary,Single and 3-Phase,,,,,1,1,0,193,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677d7babd4695abc9d0c3f51
Atlanta,Georgia Power Co,7140,Commercial,Schedule UC-10 Unmetered Communication,58f0ff225457a3461408f4b5,2016-06-01,,,,,,,,1,0,0,9,$/month,kW,,https://apps.openei.org/IURDB/rate/view/58f0ff225457a3461408f4b5
Chicago,Commonwealth Edison Co,4110,Commercial,Small Load Delivery Class (Retail Delivery Service-Unbundled),539f748fec4f024411ed09ef,2014-06-01,,Primary,3-Phase,,,,,1,0,1,28.99,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f748fec4f024411ed09ef
Chicago,Commonwealth Edison Co,4110,Commercial,Small Load Delivery Class(Retail Delivery Service-Unbundled),539f7209ec4f024411ecec91,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,28.99,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539f7209ec4f024411ecec91
San Jose / Bay Area,Pacific Gas & Electric Co,14328,Commercial,TC-1 Traffic Control Service,69de8c53c3f455511f0635a0,2026-03-27,,,,,,,,1,0,0,0.49281,$/day,,False,https://apps.openei.org/IURDB/rate/view/69de8c53c3f455511f0635a0
Phoenix,Arizona Public Service Co,803,Commercial,Time Advantage Super Peak 7pm to noon,539fc0ecec4f024c27d8a11f,,,,,,,,,1,0,0,,,kW,,https://apps.openei.org/IURDB/rate/view/539fc0ecec4f024c27d8a11f
Atlanta,Georgia Power Co,7140,Commercial,Time of Use-High Load Factor Schedule TOU-HLF-16,677d9f1ad4695abc9d0c3f52,2025-01-01,,Secondary,Single and 3-Phase,,,,,1,0,0,227,$/month,kW,False,https://apps.openei.org/IURDB/rate/view/677d9f1ad4695abc9d0c3f52
Austin,Austin Energy,1015,Industrial,Transmission Service - Inside Austin,68b7bdb4922a13f3210cf51b,2025-05-01,,Transmission,,,,,,1,0,1,3641,$/month,,False,https://apps.openei.org/IURDB/rate/view/68b7bdb4922a13f3210cf51b
Austin,Austin Energy,1015,Industrial,Transmission Service - Outside Austin,68b7bec0be8cb9482207e4ad,2025-05-01,,Transmission,,,,,,1,0,1,3641.4,$/month,,False,https://apps.openei.org/IURDB/rate/view/68b7bec0be8cb9482207e4ad
Chicago,Commonwealth Edison Co,4110,Industrial,Very Large Load Delivery Class (Retail Delivery Service-Unbundled),539fbdc7ec4f024c27d87f07,2014-06-01,,Secondary,3-Phase,,,,,1,0,1,628.65,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fbdc7ec4f024c27d87f07
Chicago,Commonwealth Edison Co,4110,Industrial,Very Large Load Delivery Class (Retail Delivery Service-Unbundled),539fbe0fec4f024c27d88247,2014-06-01,,Primary,3-Phase,,,,,1,0,1,628.65,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fbe0fec4f024c27d88247
Chicago,Commonwealth Edison Co,4110,Commercial,Watt - Hour Delivery Class(Retail Delivery Service-Unbundled),539fbaadec4f024bc1dc303b,2014-06-01,,Secondary,Single and 3-Phase,,,,,1,0,0,17.35,$/month,kW,,https://apps.openei.org/IURDB/rate/view/539fbaadec4f024bc1dc303b
